Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2025-04-10T03:15:00+02:00;PT15M;Onshore;Wallonia;Elia;19.05;17.4;8.4;26.8;11.0;5.1;20.7;11.3;5.6;20.9;8.6;3.2;58.4;216.3;0.09;''
2025-04-10T03:00:00+02:00;PT15M;Onshore;Wallonia;Elia;23.64;18.7;9.1;28.5;11.7;5.8;21.4;12.1;6.3;21.6;8.9;3.1;57.1;216.3;0.11;''
2025-04-10T02:45:00+02:00;PT15M;Onshore;Wallonia;Elia;24.71;20.5;10.3;31.1;12.7;6.8;22.3;13.1;7.1;22.9;8.8;3.1;56.1;216.3;0.11;''
2025-04-10T02:30:00+02:00;PT15M;Onshore;Wallonia;Elia;22.56;22.2;10.7;33.7;13.5;7.6;23.2;14.0;7.4;24.5;9.0;3.4;56.1;216.3;0.1;''
2025-04-10T02:15:00+02:00;PT15M;Onshore;Wallonia;Elia;23.65;23.8;10.9;36.4;14.4;8.3;24.0;14.8;7.2;26.5;9.1;4.0;56.2;216.3;0.11;''
2025-04-10T02:00:00+02:00;PT15M;Onshore;Wallonia;Elia;23.11;25.4;11.1;39.3;15.3;9.2;24.9;15.9;7.3;28.6;9.3;4.6;56.5;216.3;0.11;''
2025-04-10T01:45:00+02:00;PT15M;Onshore;Wallonia;Elia;21.43;25.0;11.9;38.0;16.2;9.5;26.6;16.7;7.2;30.7;9.5;4.6;57.0;216.3;0.1;''
2025-04-10T01:30:00+02:00;PT15M;Onshore;Wallonia;Elia;21.5;26.4;12.7;40.0;17.2;9.4;29.1;17.9;7.3;32.7;10.0;4.2;57.6;216.3;0.1;''
2025-04-10T01:15:00+02:00;PT15M;Onshore;Wallonia;Elia;21.56;27.8;14.1;41.8;18.2;8.7;32.5;19.1;7.6;34.8;10.3;3.2;58.3;216.3;0.1;''
2025-04-10T01:00:00+02:00;PT15M;Onshore;Wallonia;Elia;21.36;29.2;15.3;43.5;19.2;8.0;35.6;20.0;7.7;36.7;10.6;2.0;58.9;216.3;0.1;''
2025-04-10T00:45:00+02:00;PT15M;Onshore;Wallonia;Elia;32.51;32.6;13.5;49.4;20.5;8.0;38.4;21.3;8.3;38.8;11.3;2.3;59.6;216.3;0.15;''
2025-04-10T00:30:00+02:00;PT15M;Onshore;Wallonia;Elia;36.41;33.5;13.9;50.4;21.5;8.5;40.1;22.8;9.2;40.3;11.9;2.6;60.0;216.3;0.17;''
2025-04-10T00:15:00+02:00;PT15M;Onshore;Wallonia;Elia;32.77;34.3;14.6;51.3;22.8;9.7;41.2;23.9;10.2;41.5;12.4;2.8;60.0;216.3;0.15;''
2025-04-10T00:00:00+02:00;PT15M;Onshore;Wallonia;Elia;32.88;35.2;15.7;52.2;23.7;10.7;42.3;25.0;11.3;42.5;12.9;3.0;60.1;216.3;0.15;''
2025-04-09T23:45:00+02:00;PT15M;Onshore;Wallonia;Elia;35.15;40.2;17.7;61.1;25.9;11.3;46.4;26.3;11.4;44.0;5.6;2.0;64.7;216.3;0.16;''
2025-04-09T23:30:00+02:00;PT15M;Onshore;Wallonia;Elia;35.7;41.9;19.4;62.8;26.1;11.4;46.6;26.5;11.5;44.3;5.9;2.2;64.8;216.3;0.17;''
2025-04-09T23:15:00+02:00;PT15M;Onshore;Wallonia;Elia;33.39;43.5;21.1;64.2;26.4;11.1;46.9;26.6;11.4;45.1;5.9;2.3;64.9;216.3;0.15;''
2025-04-09T23:00:00+02:00;PT15M;Onshore;Wallonia;Elia;36.52;45.3;23.1;65.8;26.8;10.8;47.1;27.1;11.5;45.9;6.0;2.4;65.0;216.3;0.17;''
2025-04-09T22:45:00+02:00;PT15M;Onshore;Wallonia;Elia;41.07;36.6;15.9;55.6;28.7;12.4;48.7;28.7;12.9;47.7;6.4;2.7;65.5;216.3;0.19;''
2025-04-09T22:30:00+02:00;PT15M;Onshore;Wallonia;Elia;42.7;37.4;16.3;56.6;29.0;12.8;48.2;29.0;13.0;48.0;6.7;3.0;65.7;216.3;0.2;''
2025-04-09T22:15:00+02:00;PT15M;Onshore;Wallonia;Elia;43.45;38.0;17.0;56.8;29.0;13.4;47.3;28.8;12.9;47.9;6.9;3.2;65.9;216.3;0.2;''
2025-04-09T22:00:00+02:00;PT15M;Onshore;Wallonia;Elia;49.59;38.2;17.6;56.9;28.5;13.6;45.7;28.5;12.6;47.5;7.3;3.5;66.3;216.3;0.23;''
2025-04-09T21:45:00+02:00;PT15M;Onshore;Wallonia;Elia;56.34;34.0;18.4;50.5;28.4;13.7;44.8;27.7;11.9;46.3;7.6;3.9;66.7;216.3;0.26;''
2025-04-09T21:30:00+02:00;PT15M;Onshore;Wallonia;Elia;52.89;33.9;18.5;49.9;27.9;13.2;44.2;27.2;11.8;45.7;7.9;4.2;67.3;216.3;0.24;''
2025-04-09T21:15:00+02:00;PT15M;Onshore;Wallonia;Elia;44.14;33.7;18.8;49.2;27.1;12.3;43.9;26.6;11.9;44.8;8.2;4.6;67.8;216.3;0.2;''
2025-04-09T21:00:00+02:00;PT15M;Onshore;Wallonia;Elia;37.98;33.2;18.8;48.4;26.5;11.5;43.6;25.8;11.6;43.8;8.6;4.8;68.4;216.3;0.18;''
2025-04-09T20:45:00+02:00;PT15M;Onshore;Wallonia;Elia;35.23;28.0;13.8;43.5;24.3;9.2;41.6;23.7;9.9;41.6;9.2;5.4;69.6;216.3;0.16;''
2025-04-09T20:30:00+02:00;PT15M;Onshore;Wallonia;Elia;32.25;27.3;13.1;42.6;23.3;8.0;40.5;22.8;9.3;40.7;9.6;5.8;71.0;216.3;0.15;''
2025-04-09T20:15:00+02:00;PT15M;Onshore;Wallonia;Elia;27.32;26.6;12.1;41.7;22.3;7.2;39.7;21.9;8.6;40.0;10.0;6.3;73.0;216.3;0.13;''
2025-04-09T20:00:00+02:00;PT15M;Onshore;Wallonia;Elia;26.72;25.8;11.3;40.7;21.6;6.4;39.0;21.1;7.9;39.3;10.4;6.9;74.7;216.3;0.12;''
2025-04-09T19:45:00+02:00;PT15M;Onshore;Wallonia;Elia;24.26;24.9;10.8;39.5;20.6;5.7;37.9;20.4;7.2;38.7;10.9;6.7;74.8;216.3;0.11;''
2025-04-09T19:30:00+02:00;PT15M;Onshore;Wallonia;Elia;23.85;24.5;10.9;38.4;20.2;5.6;37.5;20.0;6.9;38.3;11.3;5.8;72.8;216.3;0.11;''
2025-04-09T19:15:00+02:00;PT15M;Onshore;Wallonia;Elia;26.14;24.1;11.7;37.4;19.9;5.4;37.2;19.4;6.5;37.8;11.7;4.1;68.9;216.3;0.12;''
2025-04-09T19:00:00+02:00;PT15M;Onshore;Wallonia;Elia;27.65;23.9;12.3;36.2;19.6;5.4;36.9;18.9;6.1;37.4;12.1;4.4;65.0;216.3;0.13;''
2025-04-09T18:45:00+02:00;PT15M;Onshore;Wallonia;Elia;27.57;25.0;11.3;38.5;19.2;5.4;36.6;18.6;6.1;36.7;12.3;4.6;62.6;216.3;0.13;''
2025-04-09T18:30:00+02:00;PT15M;Onshore;Wallonia;Elia;26.87;25.0;11.5;38.2;19.1;5.3;36.4;18.4;6.5;35.7;12.8;4.8;61.7;216.3;0.12;''
2025-04-09T18:15:00+02:00;PT15M;Onshore;Wallonia;Elia;29.6;25.1;11.7;38.3;18.9;5.1;36.1;18.2;7.2;34.2;13.1;5.1;62.5;216.3;0.14;''
2025-04-09T18:00:00+02:00;PT15M;Onshore;Wallonia;Elia;26.18;25.3;11.9;38.2;18.7;4.9;35.9;18.1;8.0;33.1;13.5;5.2;63.2;216.3;0.12;''
2025-04-09T17:45:00+02:00;PT15M;Onshore;Wallonia;Elia;25.62;22.1;8.7;35.4;18.5;5.1;35.4;17.9;8.3;32.0;13.7;4.9;63.4;216.3;0.12;''
2025-04-09T17:30:00+02:00;PT15M;Onshore;Wallonia;Elia;25.71;22.1;8.5;35.3;18.5;5.8;34.7;17.8;8.6;31.5;14.2;4.3;63.5;216.3;0.12;''
2025-04-09T17:15:00+02:00;PT15M;Onshore;Wallonia;Elia;17.46;22.1;8.8;35.4;18.1;6.5;33.6;17.8;8.4;31.4;14.4;3.1;63.0;216.3;0.08;''
2025-04-09T17:00:00+02:00;PT15M;Onshore;Wallonia;Elia;22.49;22.3;8.9;35.3;17.9;7.2;32.5;17.5;8.4;31.2;14.8;1.9;62.5;216.3;0.1;''
2025-04-09T16:45:00+02:00;PT15M;Onshore;Wallonia;Elia;25.79;17.7;9.0;28.3;17.6;7.5;31.7;17.2;8.1;30.8;15.2;1.9;62.2;216.3;0.12;''
2025-04-09T16:30:00+02:00;PT15M;Onshore;Wallonia;Elia;24.25;17.3;8.5;27.9;17.0;7.5;30.8;16.9;7.8;30.5;15.6;1.9;62.2;216.3;0.11;''
2025-04-09T16:15:00+02:00;PT15M;Onshore;Wallonia;Elia;23.56;16.9;8.2;27.4;16.6;7.1;30.3;16.6;7.6;30.1;16.0;1.9;62.2;216.3;0.11;''
2025-04-09T16:00:00+02:00;PT15M;Onshore;Wallonia;Elia;23.12;16.3;7.6;26.7;16.2;7.0;29.8;16.1;7.3;29.6;16.2;1.9;62.3;216.3;0.11;''
2025-04-09T15:45:00+02:00;PT15M;Onshore;Wallonia;Elia;21.29;15.3;6.7;25.4;15.5;6.6;28.9;15.5;7.2;28.8;16.7;1.8;63.2;216.3;0.1;''
2025-04-09T15:30:00+02:00;PT15M;Onshore;Wallonia;Elia;20.06;14.5;6.3;24.2;14.9;6.7;28.0;15.0;7.3;27.8;17.1;1.6;64.9;216.3;0.09;''
2025-04-09T15:15:00+02:00;PT15M;Onshore;Wallonia;Elia;17.07;13.8;6.1;22.6;14.4;7.0;26.7;14.7;7.5;26.4;17.5;1.3;67.4;216.3;0.08;''
2025-04-09T15:00:00+02:00;PT15M;Onshore;Wallonia;Elia;15.83;13.0;5.9;21.3;13.9;7.1;25.6;14.0;7.7;25.0;17.9;1.0;69.9;216.3;0.07;''
2025-04-09T14:45:00+02:00;PT15M;Onshore;Wallonia;Elia;15.07;11.9;6.4;20.6;13.3;7.0;24.5;13.3;7.5;23.8;18.7;0.9;71.7;216.3;0.07;''
2025-04-09T14:30:00+02:00;PT15M;Onshore;Wallonia;Elia;13.67;11.2;6.0;19.2;12.6;6.7;23.7;12.6;7.2;22.9;18.9;0.7;71.9;216.3;0.06;''
2025-04-09T14:15:00+02:00;PT15M;Onshore;Wallonia;Elia;12.02;10.4;5.4;17.9;11.9;6.1;23.1;12.0;6.6;22.3;19.0;0.5;71.0;216.3;0.06;''
2025-04-09T14:00:00+02:00;PT15M;Onshore;Wallonia;Elia;10.48;9.4;4.8;16.7;11.3;5.5;22.6;11.2;6.0;21.7;18.8;0.3;70.0;216.3;0.05;''
2025-04-09T13:45:00+02:00;PT15M;Onshore;Wallonia;Elia;8.43;8.7;4.2;15.5;10.6;4.9;22.0;10.6;5.4;21.0;18.7;0.0;70.1;216.3;0.04;''
2025-04-09T13:30:00+02:00;PT15M;Onshore;Wallonia;Elia;6.66;7.6;3.4;14.3;9.9;4.3;21.4;9.8;4.8;20.2;18.6;0.0;71.0;216.3;0.03;''
2025-04-09T13:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.69;6.8;2.5;13.2;9.3;3.7;20.8;9.2;4.1;19.4;18.6;0.0;73.0;216.3;0.03;''
2025-04-09T13:00:00+02:00;PT15M;Onshore;Wallonia;Elia;4.64;5.9;1.8;12.2;8.7;3.1;20.1;8.5;3.3;18.6;18.4;0.0;74.8;216.3;0.02;''
2025-04-09T12:45:00+02:00;PT15M;Onshore;Wallonia;Elia;3.41;4.9;1.4;11.7;7.6;2.1;18.9;7.4;2.5;17.5;17.4;0.0;76.0;216.3;0.02;''
2025-04-09T12:30:00+02:00;PT15M;Onshore;Wallonia;Elia;3.84;4.2;1.2;10.8;6.9;1.8;17.9;6.7;2.0;16.4;16.7;0.0;77.8;216.3;0.02;''
2025-04-09T12:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.71;3.6;1.0;10.0;6.2;1.6;16.6;5.9;1.7;15.3;16.3;0.0;79.6;216.3;0.01;''
2025-04-09T12:00:00+02:00;PT15M;Onshore;Wallonia;Elia;1.1;2.8;0.7;9.1;5.4;1.4;15.2;5.3;1.5;14.1;15.7;0.0;81.4;216.3;0.01;''
2025-04-09T11:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.54;2.9;0.7;9.6;3.8;1.0;13.3;3.7;1.1;12.3;15.0;0.0;80.3;216.3;0.0;''
2025-04-09T11:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.4;2.8;0.6;9.3;3.4;0.9;12.6;3.3;1.0;11.6;14.4;0.0;76.6;216.3;0.0;''
2025-04-09T11:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.37;2.4;0.5;8.8;3.1;0.7;12.3;2.9;0.8;11.2;13.8;0.0;69.9;216.3;0.0;''
2025-04-09T11:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.37;2.2;0.4;8.6;2.8;0.5;11.9;2.7;0.6;10.9;13.2;0.8;63.3;216.3;0.0;''
2025-04-09T10:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.42;2.2;0.5;8.9;2.5;0.4;11.5;2.3;0.5;10.6;12.6;1.8;59.1;216.3;0.0;''
2025-04-09T10:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.42;2.1;0.4;8.6;2.3;0.4;11.2;2.2;0.5;10.5;12.0;2.2;57.3;216.3;0.0;''
2025-04-09T10:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.41;2.1;0.4;8.5;2.2;0.4;11.1;2.3;0.5;10.4;11.4;2.0;58.1;216.3;0.0;''
2025-04-09T10:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.36;2.1;0.4;8.3;2.2;0.4;11.0;2.3;0.5;10.6;10.9;2.1;58.8;216.3;0.0;''
2025-04-09T09:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.38;2.7;0.4;9.4;2.4;0.4;11.1;2.4;0.5;10.7;10.4;2.8;59.2;216.3;0.0;''
2025-04-09T09:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.41;2.9;0.4;9.4;2.5;0.4;11.3;2.5;0.5;10.7;9.8;3.1;59.2;216.3;0.0;''
2025-04-09T09:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.91;3.0;0.4;9.4;2.7;0.4;11.4;2.8;0.5;10.9;9.4;3.0;58.9;216.3;0.0;''
2025-04-09T09:00:00+02:00;PT15M;Onshore;Wallonia;Elia;1.59;3.0;0.4;9.4;2.8;0.4;11.7;2.8;0.5;11.1;8.9;2.9;58.3;216.3;0.01;''
2025-04-09T08:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.69;3.8;1.0;10.6;3.4;0.6;12.2;3.4;0.6;11.8;8.2;2.7;58.5;216.3;0.01;''
2025-04-09T08:30:00+02:00;PT15M;Onshore;Wallonia;Elia;1.88;4.2;1.1;10.7;3.6;0.7;12.4;3.7;0.7;12.0;7.9;2.4;59.2;216.3;0.01;''
2025-04-09T08:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.85;4.4;1.2;10.9;3.9;0.8;12.5;4.0;0.8;12.2;7.6;2.0;60.5;216.3;0.01;''
2025-04-09T08:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.6;4.6;1.3;11.0;4.2;0.9;12.8;4.3;0.9;12.4;7.2;1.6;61.8;216.3;0.01;''
2025-04-09T07:45:00+02:00;PT15M;Onshore;Wallonia;Elia;4.99;5.8;1.2;13.7;4.4;0.9;13.0;4.6;1.0;12.6;6.9;1.4;62.2;216.3;0.02;''
2025-04-09T07:30:00+02:00;PT15M;Onshore;Wallonia;Elia;6.43;6.1;1.3;14.0;4.6;1.0;13.3;4.8;1.1;12.8;6.7;1.3;61.7;216.3;0.03;''
2025-04-09T07:15:00+02:00;PT15M;Onshore;Wallonia;Elia;6.2;6.4;1.4;14.1;5.0;1.1;13.8;4.9;1.2;12.8;6.3;1.1;60.3;216.3;0.03;''
2025-04-09T07:00:00+02:00;PT15M;Onshore;Wallonia;Elia;3.73;6.6;1.6;14.3;5.2;1.1;13.8;5.1;1.2;12.9;6.1;1.1;58.9;216.3;0.02;''
2025-04-09T06:45:00+02:00;PT15M;Onshore;Wallonia;Elia;3.2;9.9;2.3;18.2;5.5;1.2;14.2;5.3;1.4;13.0;6.0;1.0;58.0;216.3;0.01;''
2025-04-09T06:30:00+02:00;PT15M;Onshore;Wallonia;Elia;3.72;10.4;2.8;18.6;5.8;1.3;14.4;5.3;1.4;13.1;5.8;0.9;57.6;216.3;0.02;''
2025-04-09T06:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.67;11.0;3.4;19.2;6.2;1.4;14.9;5.5;1.5;13.3;5.6;0.8;57.5;216.3;0.02;''
2025-04-09T06:00:00+02:00;PT15M;Onshore;Wallonia;Elia;5.78;11.8;4.0;19.9;6.6;1.6;15.1;5.7;1.5;13.5;5.5;0.8;57.6;216.3;0.03;''
2025-04-09T05:45:00+02:00;PT15M;Onshore;Wallonia;Elia;6.11;12.7;5.0;20.7;7.3;2.3;15.8;6.2;1.7;14.0;5.3;0.8;57.6;216.3;0.03;''
2025-04-09T05:30:00+02:00;PT15M;Onshore;Wallonia;Elia;7.09;13.4;5.7;21.3;7.9;2.8;16.2;6.7;2.1;14.5;5.3;0.9;57.5;216.3;0.03;''
2025-04-09T05:15:00+02:00;PT15M;Onshore;Wallonia;Elia;8.39;14.2;6.5;21.8;8.3;3.2;16.8;7.3;2.6;15.0;5.2;0.7;57.5;216.3;0.04;''
2025-04-09T05:00:00+02:00;PT15M;Onshore;Wallonia;Elia;9.66;15.1;7.4;22.6;8.8;3.6;17.2;7.5;3.0;15.5;5.0;0.7;57.6;216.3;0.04;''
2025-04-09T04:45:00+02:00;PT15M;Onshore;Wallonia;Elia;11.78;15.1;7.2;23.2;9.3;4.1;17.7;8.0;3.4;15.9;5.0;0.6;57.7;216.3;0.05;''
2025-04-09T04:30:00+02:00;PT15M;Onshore;Wallonia;Elia;12.75;16.0;7.8;24.6;9.7;4.5;18.1;8.2;3.6;16.2;4.9;0.6;57.4;216.3;0.06;''
2025-04-09T04:15:00+02:00;PT15M;Onshore;Wallonia;Elia;15.5;16.7;7.9;25.7;10.0;4.6;18.2;8.6;3.8;16.4;4.8;0.5;57.4;216.3;0.07;''
2025-04-09T04:00:00+02:00;PT15M;Onshore;Wallonia;Elia;16.17;17.6;8.3;27.1;10.0;4.8;18.3;8.8;3.9;16.7;4.7;0.5;57.2;216.3;0.07;''
2025-04-09T03:45:00+02:00;PT15M;Onshore;Wallonia;Elia;18.48;19.6;7.4;31.4;10.0;4.9;18.3;9.0;4.1;17.0;4.6;0.3;56.6;216.3;0.09;''
2025-04-09T03:30:00+02:00;PT15M;Onshore;Wallonia;Elia;18.08;20.2;7.8;32.2;10.0;4.9;18.3;9.2;4.4;17.1;4.3;0.1;55.4;216.3;0.08;''
2025-04-09T03:15:00+02:00;PT15M;Onshore;Wallonia;Elia;18.33;20.9;8.7;32.8;9.9;4.8;18.1;9.2;4.5;17.1;4.2;0.0;54.0;216.3;0.08;''
2025-04-09T03:00:00+02:00;PT15M;Onshore;Wallonia;Elia;19.98;21.5;9.4;33.4;9.7;4.6;17.9;9.2;4.3;17.0;4.1;0.0;52.4;216.3;0.09;''
2025-04-09T02:45:00+02:00;PT15M;Onshore;Wallonia;Elia;21.44;19.7;9.5;29.7;8.5;3.8;16.8;8.5;3.8;16.2;4.0;0.0;51.3;216.3;0.1;''
2025-04-09T02:30:00+02:00;PT15M;Onshore;Wallonia;Elia;21.0;20.2;9.2;30.6;8.3;3.5;16.5;8.3;3.6;16.0;3.9;0.0;50.8;216.3;0.1;''
2025-04-09T02:15:00+02:00;PT15M;Onshore;Wallonia;Elia;18.61;20.6;8.4;31.7;8.0;3.4;16.4;8.2;3.5;15.8;3.8;0.0;50.8;216.3;0.09;''
2025-04-09T02:00:00+02:00;PT15M;Onshore;Wallonia;Elia;19.8;21.1;7.8;33.0;7.9;3.2;16.2;8.0;3.3;15.7;3.6;0.0;50.8;216.3;0.09;''
2025-04-09T01:45:00+02:00;PT15M;Onshore;Wallonia;Elia;18.69;10.4;4.1;17.1;7.8;3.0;15.9;7.7;2.9;15.3;3.5;0.0;51.1;216.3;0.09;''
2025-04-09T01:30:00+02:00;PT15M;Onshore;Wallonia;Elia;17.96;10.3;4.0;16.8;7.8;3.0;16.1;7.6;2.7;15.2;3.5;0.0;51.7;216.3;0.08;''
2025-04-09T01:15:00+02:00;PT15M;Onshore;Wallonia;Elia;19.49;10.1;4.0;16.5;7.9;3.0;16.0;7.7;2.7;15.6;3.5;0.0;52.6;216.3;0.09;''
2025-04-09T01:00:00+02:00;PT15M;Onshore;Wallonia;Elia;18.23;10.4;4.3;16.8;8.0;3.0;16.0;8.1;2.9;15.8;3.5;0.0;53.4;216.3;0.08;''
2025-04-09T00:45:00+02:00;PT15M;Onshore;Wallonia;Elia;24.54;16.3;9.6;22.9;8.9;3.4;16.9;8.9;3.4;16.7;3.5;0.0;54.2;216.3;0.11;''
2025-04-09T00:30:00+02:00;PT15M;Onshore;Wallonia;Elia;27.19;16.4;9.9;23.1;9.5;3.9;17.4;9.5;3.9;17.4;3.5;0.0;54.5;216.3;0.13;''
2025-04-09T00:15:00+02:00;PT15M;Onshore;Wallonia;Elia;21.3;16.8;10.1;23.5;10.2;4.6;18.1;10.3;4.4;18.1;3.3;0.0;54.5;216.3;0.1;''
2025-04-09T00:00:00+02:00;PT15M;Onshore;Wallonia;Elia;14.54;17.0;10.4;23.7;11.0;5.2;18.8;11.0;5.0;18.8;3.3;0.0;54.5;216.3;0.07;''
2025-04-08T23:45:00+02:00;PT15M;Onshore;Wallonia;Elia;12.17;19.6;9.8;29.6;17.7;2.8;36.2;18.1;2.8;35.2;5.9;2.3;65.1;216.3;0.06;''
2025-04-08T23:30:00+02:00;PT15M;Onshore;Wallonia;Elia;11.86;20.5;10.6;30.9;18.0;3.1;36.2;18.3;3.0;35.4;5.9;2.3;65.1;216.3;0.05;''
2025-04-08T23:15:00+02:00;PT15M;Onshore;Wallonia;Elia;16.74;21.5;11.5;31.7;18.2;3.4;36.0;18.5;3.4;35.7;5.9;2.3;65.1;216.3;0.08;''
2025-04-08T23:00:00+02:00;PT15M;Onshore;Wallonia;Elia;20.07;22.3;12.5;32.4;18.3;3.7;35.9;18.7;3.7;35.8;5.9;2.2;65.1;216.3;0.09;''
2025-04-08T22:45:00+02:00;PT15M;Onshore;Wallonia;Elia;21.25;20.6;10.5;30.8;19.0;4.6;36.2;19.4;4.6;36.7;5.9;2.2;65.0;216.3;0.1;''
2025-04-08T22:30:00+02:00;PT15M;Onshore;Wallonia;Elia;23.23;21.4;11.4;31.7;19.3;5.1;36.3;19.5;5.0;36.8;5.8;2.2;64.9;216.3;0.11;''
2025-04-08T22:15:00+02:00;PT15M;Onshore;Wallonia;Elia;26.65;22.1;12.1;32.3;19.4;5.1;36.0;19.8;5.4;36.9;5.8;2.2;64.9;216.3;0.12;''
2025-04-08T22:00:00+02:00;PT15M;Onshore;Wallonia;Elia;27.98;22.6;12.8;32.9;19.4;5.2;35.7;19.8;5.7;36.7;5.8;2.1;64.9;216.3;0.13;''
2025-04-08T21:45:00+02:00;PT15M;Onshore;Wallonia;Elia;25.43;21.8;11.7;32.1;19.6;5.2;35.9;19.9;6.3;36.5;5.8;2.0;64.9;216.3;0.12;''
2025-04-08T21:30:00+02:00;PT15M;Onshore;Wallonia;Elia;26.75;21.8;11.7;32.0;19.5;5.0;35.9;19.6;6.8;35.8;5.7;2.0;64.9;216.3;0.12;''
2025-04-08T21:15:00+02:00;PT15M;Onshore;Wallonia;Elia;24.76;21.7;11.7;31.9;19.3;4.7;36.0;19.5;7.6;34.8;5.7;1.9;65.3;216.3;0.11;''
2025-04-08T21:00:00+02:00;PT15M;Onshore;Wallonia;Elia;22.49;21.4;11.5;31.6;19.0;4.3;36.1;19.3;8.2;33.8;5.7;1.9;65.5;216.3;0.1;''
2025-04-08T20:45:00+02:00;PT15M;Onshore;Wallonia;Elia;21.99;18.5;8.6;28.7;18.8;4.2;35.6;18.6;8.4;32.7;5.6;2.0;66.1;216.3;0.1;''
2025-04-08T20:30:00+02:00;PT15M;Onshore;Wallonia;Elia;20.89;18.1;8.4;28.1;18.3;4.5;34.8;18.1;8.5;32.1;5.5;2.0;67.1;216.3;0.1;''
2025-04-08T20:15:00+02:00;PT15M;Onshore;Wallonia;Elia;22.9;17.5;8.2;27.1;18.0;5.5;33.7;17.7;8.2;31.7;5.5;2.0;68.5;216.3;0.11;''
2025-04-08T20:00:00+02:00;PT15M;Onshore;Wallonia;Elia;21.16;17.0;8.0;26.2;17.6;6.1;32.4;17.1;7.8;31.1;5.4;2.1;69.9;216.3;0.1;''
2025-04-08T19:45:00+02:00;PT15M;Onshore;Wallonia;Elia;20.7;15.5;6.1;25.7;16.2;5.8;30.6;15.9;6.5;29.9;5.3;2.1;70.3;216.3;0.1;''
2025-04-08T19:30:00+02:00;PT15M;Onshore;Wallonia;Elia;19.74;15.0;5.6;24.8;15.7;5.5;29.7;15.0;5.8;29.2;5.1;1.9;69.8;216.3;0.09;''
2025-04-08T19:15:00+02:00;PT15M;Onshore;Wallonia;Elia;17.83;14.2;5.4;23.8;14.9;4.9;29.0;14.2;5.2;28.5;4.9;1.9;68.6;216.3;0.08;''
2025-04-08T19:00:00+02:00;PT15M;Onshore;Wallonia;Elia;13.64;13.7;5.1;22.9;14.3;4.3;28.3;13.4;4.4;27.6;4.7;1.6;67.3;216.3;0.06;''
2025-04-08T18:45:00+02:00;PT15M;Onshore;Wallonia;Elia;12.48;13.5;5.0;22.5;13.4;3.8;26.9;12.4;4.0;26.3;4.5;1.3;66.0;216.3;0.06;''
2025-04-08T18:30:00+02:00;PT15M;Onshore;Wallonia;Elia;11.68;12.8;4.5;21.9;12.9;4.2;25.6;11.9;4.1;24.9;4.2;1.1;65.1;216.3;0.05;''
2025-04-08T18:15:00+02:00;PT15M;Onshore;Wallonia;Elia;11.1;12.2;4.0;21.2;12.2;4.6;23.7;11.2;4.5;23.0;3.9;0.8;64.4;216.3;0.05;''
2025-04-08T18:00:00+02:00;PT15M;Onshore;Wallonia;Elia;11.16;11.7;3.3;20.4;11.4;5.0;21.8;10.4;4.8;21.0;3.7;0.5;63.8;216.3;0.05;''
2025-04-08T17:45:00+02:00;PT15M;Onshore;Wallonia;Elia;9.35;10.5;4.9;17.3;10.6;5.1;20.1;9.7;4.8;19.4;3.3;0.2;62.5;216.3;0.04;''
2025-04-08T17:30:00+02:00;PT15M;Onshore;Wallonia;Elia;8.54;10.0;4.6;16.4;10.0;4.9;19.2;9.2;4.7;18.4;2.9;0.1;61.3;216.3;0.04;''
2025-04-08T17:15:00+02:00;PT15M;Onshore;Wallonia;Elia;8.4;9.4;4.1;16.0;9.4;4.3;18.6;8.6;4.2;17.8;2.6;0.0;60.0;216.3;0.04;''
2025-04-08T17:00:00+02:00;PT15M;Onshore;Wallonia;Elia;8.56;9.0;3.7;15.3;8.8;3.8;18.0;8.1;3.7;17.1;2.4;0.0;58.5;216.3;0.04;''
2025-04-08T16:45:00+02:00;PT15M;Onshore;Wallonia;Elia;8.01;6.7;1.9;13.8;8.1;3.2;17.2;7.6;3.1;16.6;2.1;0.0;57.3;216.3;0.04;''
